FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
93.3124708,122.9038078,12.20503032,117,1,Summer,fire3
93.36292189,127.4132177,14.7104154,140,1,Summer,fire3
93.32700902,131.7253711,15.4362852,139,1,Summer,fire3
93.37746491,136.2614681,7.81051788,92,1,Summer,fire3
93.42793746,140.8774088,12.73629744,46,1,Summer,fire3
93.81896705,146.2798496,7.39467612,39,1,Summer,fire3
95.50238773,152.7667241,6.27856416,93,1,Summer,fire3
95.55356183,158.7701534,13.21959276,85,3,Summer,fire3
95.60475281,164.5499974,11.02900068,93,2,Summer,fire3
92.60566319,126.5500933,15.11499024,107,1,Summer,fire3
91.28329793,129.9110358,11.1592224,73,1,Summer,fire3
91.81500365,133.801861,9.80185428,119,1,Summer,fire3
94.97729792,139.1344381,10.9377936,28,2,Summer,fire3
92.83532815,142.1700674,19.5099588,261,2,Summer,fire3
93.38533063,146.1420419,11.47345668,33,1,Summer,fire3
94.98062904,150.8777545,12.86819856,17,2,Summer,fire3
97.22774026,156.6330126,11.43431712,289,4,Summer,fire3
98.19883628,162.633616,9.05229828,109,4,Summer,fire3
98.18751495,167.9828869,11.20115196,104,5,Summer,fire3
94.95474388,171.2870028,18.028089,277,5,Summer,fire3
93.9918136,174.6939915,14.469534,61,2,Summer,fire3
94.04248898,178.1069378,14.04924696,112,2,Summer,fire3
96.49065884,182.6982199,17.44312176,216,5,Summer,fire3
96.7828178,187.7181842,7.86991212,300,2,Summer,fire3
97.10778447,192.8995552,8.4086208,70,4,Summer,fire3
97.15948858,198.1401876,12.2988168,109,5,Summer,fire3
96.95120355,203.0911381,17.16632496,158,5,Summer,fire3
96.90418334,207.8762954,15.8528376,237,5,Summer,fire3
95.23622817,211.5002932,16.63800588,121,5,Summer,fire3
93.56657749,214.8950705,11.77155,251,1,Summer,fire3
94.06934348,219.2508684,10.5979068,231,2,Summer,fire3
95.39278202,223.9589141,11.59017948,280,3,Summer,fire3
94.80092835,131.0079517,10.30349016,290,1,Summer,fire3
93.06218036,134.8566663,14.9193684,288,1,Summer,fire3
94.07020306,139.8361076,17.82988344,66,3,Summer,fire3
90.80329674,142.1300405,12.49900488,105,1,Summer,fire3
88.82378363,146.4608635,21.9674448,286,1,Summer,fire3
87.6234147,148.1838982,19.6337682,111,1,Summer,fire3
86.84704396,151.7985811,20.148066,86,1,Summer,fire3
88.72075756,153.8346749,15.9836364,129,1,Fall,fire3
91.90001149,156.7093954,11.99322612,104,1,Fall,fire3
94.47442042,160.5055714,8.5171482,58,1,Fall,fire3
95.65843657,164.6501243,9.07621092,101,2,Fall,fire3
95.74187052,168.8881365,9.4892652,148,2,Fall,fire3
95.57084277,172.8452582,10.47854016,125,2,Fall,fire3
95.62203946,176.9890417,8.05521528,33,2,Fall,fire3
95.62635392,180.550413,9.69353784,352,2,Fall,fire3
94.50513478,183.4630259,12.88935684,114,2,Fall,fire3
94.55597963,186.6498976,9.65870064,135,1,Fall,fire3
92.76652045,188.9965158,17.41734864,65,2,Fall,fire3
90.86902186,190.6563324,21.0379392,105,2,Fall,fire3
94.5120589,194.0498161,16.566957,91,4,Fall,fire3
94.13129312,196.4430519,17.62406496,75,4,Fall,fire3
90.06321686,178.3826302,31.6046826,113,5,Fall,fire3
90.1125952,180.2181538,14.8870512,318,1,Fall,fire3
91.40161567,182.6959696,16.17833304,22,1,Fall,fire3
91.45143589,185.2012786,9.8988318,123,1,Fall,fire3
92.1548891,188.2319105,13.91630976,107,1,Fall,fire3
92.20495801,174.8102599,17.91665136,17,2,Fall,fire3
88.07975077,175.778064,16.3853154,93,1,Fall,fire3
88.2754221,152.4130075,19.27738548,320,1,Fall,fire3
87.79144579,69.41833577,28.3816656,74,1,Fall,fire3
86.30554779,70.24092167,31.582584,319,1,Fall,fire3
94.53689441,35.4239369,19.27386,23,1,Spring,fire3
91.38186512,57.10497345,20.091546,138,1,Spring,fire3
94.86562229,73.44017208,15.0132492,97,1,Spring,fire3
91.19316257,75.46597587,18.87222708,101,1,Spring,fire3
92.98712014,79.08425756,11.07530352,24,1,Spring,fire3
95.1734722,84.18476795,8.63478,48,1,Summer,fire3
95.2245377,88.80614456,10.56848724,96,1,Summer,fire3
95.27562006,93.52441714,8.55496944,146,1,Summer,fire3
95.32671928,98.66118293,10.66091652,137,1,Summer,fire3
92.61119632,101.313337,19.5714792,140,1,Summer,fire3
91.37303265,103.1465711,17.49677292,150,1,Summer,fire3
91.41652552,105.5052231,19.70546256,322,1,Summer,fire3
91.68167486,109.0473452,17.75297772,120,1,Summer,fire3
92.74747386,112.9749339,16.69100652,51,1,Summer,fire3
94.00544898,117.4150936,8.242758,20,1,Summer,fire3
93.14124616,54.16370785,15.7241664,124,1,Summer,fire3
94.58410288,60.66252764,12.13629552,305,1,Summer,fire3
95.49706735,67.71035682,7.68410136,69,1,Summer,fire3
95.54823968,73.8372539,9.96654456,83,1,Summer,fire3
95.05286106,78.98524462,15.6798108,121,1,Summer,fire3
95.10388674,84.42853628,16.87085424,109,2,Summer,fire3
95.15492927,89.16453848,17.9121492,104,2,Summer,fire3
95.20598865,93.6527552,13.24462968,120,1,Summer,fire3
95.37559356,98.53083396,11.3770458,119,1,Summer,fire3
95.6609438,103.7575371,11.3319648,124,1,Summer,fire3
95.71217024,108.8024259,11.0365776,124,1,Summer,fire3
95.76341359,113.6997834,11.24510508,137,2,Summer,fire3
96.09981919,118.8525594,10.89941328,295,2,Summer,fire3
95.03186183,122.8497677,16.5027762,89,3,Summer,fire3
95.08288057,127.4411854,9.380835,107,1,Summer,fire3
95.13391616,131.9844615,9.7355016,89,1,Summer,fire3
95.18496861,136.4555927,12.5835804,117,2,Summer,fire3
95.2360379,141.0388865,10.570365,106,2,Summer,fire3
95.91018878,145.9673583,9.0490284,116,2,Summer,fire3
96.89045129,151.4059542,9.8389548,276,3,Summer,fire3
97.514089,157.408302,9.17445168,80,4,Summer,fire3
97.76808403,165.7090976,8.65680948,79,4,Summer,fire3
97.82000614,173.6513552,10.99226772,84,5,Summer,fire3
97.14587714,180.6400395,9.9007992,123,4,Summer,fire3
96.61089147,187.4028799,13.05984384,75,5,Summer,fire3
96.66243154,193.9460378,9.24963156,117,3,Summer,fire3
96.8513496,200.8394189,8.80404336,37,4,Summer,fire3
96.90296905,207.5806148,11.3203224,242,4,Summer,fire3
96.95460555,213.7820671,12.4095456,274,5,Summer,fire3
96.20772092,219.2157387,13.1098356,115,4,Summer,fire3
96.14731429,224.8293537,10.95466428,161,4,Summer,fire3
96.19870131,230.6132097,9.2508822,143,3,Summer,fire3
96.13534047,236.013015,9.772182,164,3,Summer,fire3
94.56061172,240.3804033,10.6275042,221,2,Summer,fire3
94.42707052,133.3031195,7.05416256,222,1,Summer,fire3
92.65304672,75.11218746,15.30071424,116,1,Summer,fire3
92.80981877,80.71890662,15.3675324,80,1,Summer,fire3
94.88382332,87.53518673,11.82133872,85,1,Summer,fire3
96.11297537,95.20039409,8.190864,50,1,Summer,fire3
96.16435105,102.3438116,13.30037064,64,2,Summer,fire3
96.21574368,109.3610169,12.14185968,69,2,Summer,fire3
94.97606779,114.7249116,12.38377788,130,1,Summer,fire3
95.02706812,120.4802205,10.91464668,157,1,Summer,fire3
95.07808529,126.3954231,12.2368554,23,2,Summer,fire3
94.91337587,131.6781043,12.10501512,23,2,Summer,fire3
92.46968616,135.4085783,14.473008,129,1,Summer,fire3
91.96572084,138.899629,20.4290532,126,2,Summer,fire3
94.00512722,144.0850019,8.54273088,143,1,Summer,fire3
96.27818472,150.4626962,6.78651876,159,2,Summer,fire3
98.09644292,157.9288837,8.23755384,57,4,Summer,fire3
98.78967276,165.7134186,9.10216944,223,5,Summer,fire3
98.84193215,172.5354295,5.15341908,249,4,Summer,fire3
98.89420879,179.0984115,10.47017772,125,5,Summer,fire3
97.28407038,183.7374496,12.22567776,144,5,Summer,fire3
96.78931835,188.631501,9.6211656,125,4,Summer,fire3
95.88934458,192.8768105,14.9544234,122,5,Summer,fire3
95.94064642,197.226019,11.3498244,129,4,Summer,fire3
96.23552427,201.9552489,9.43263648,109,3,Summer,fire3
96.28694041,206.6918318,12.99903624,121,4,Summer,fire3
96.33837352,211.5302415,11.47452192,124,4,Summer,fire3
96.38982361,215.9962555,12.07569888,282,4,Summer,fire3
97.10903348,221.4669294,14.6056536,74,5,Summer,fire3
97.6159901,227.041082,12.33932112,91,5,Summer,fire3
98.32404828,232.8685094,13.17619512,40,5,Summer,fire3
97.83244759,237.5199554,14.05122624,299,5,Summer,fire3
95.83733361,241.4296795,14.00205276,91,4,Summer,fire3
95.88861829,245.6456162,8.7655104,133,2,Summer,fire3
95.93991989,249.9903061,11.7030096,114,4,Summer,fire3
96.70268749,254.6714797,9.42861024,51,4,Summer,fire3
96.77552248,259.4634343,9.74289132,92,4,Summer,fire3
96.82711689,264.0223781,15.59515104,124,5,Summer,fire3
96.61426802,268.0877772,18.0296172,64,5,Summer,fire3
96.6658092,272.1397479,14.393349,204,5,Summer,fire3
98.48281261,277.3634366,13.27863744,270,5,Summer,fire3
98.37532654,282.2162374,9.52660548,116,5,Summer,fire3
98.1759498,286.9742831,11.49618456,123,5,Summer,fire3
98.22800657,292.0578915,11.4894936,146,5,Summer,fire3
98.23181547,296.7521479,12.66213708,289,5,Summer,fire3
97.05428698,300.8678039,11.85723684,290,5,Summer,fire3
95.2784413,304.5107978,25.76800332,27,5,Summer,fire3
92.15640007,306.9604767,19.5895962,21,2,Summer,fire3
93.02759089,310.4024979,11.63478852,66,1,Summer,fire3
95.03093753,313.8675057,12.12720948,70,3,Summer,fire3
92.19127401,315.8233079,16.30562508,82,2,Summer,fire3
90.74806738,317.588468,16.8566616,124,1,Summer,fire3
89.71580807,154.6927803,11.51792496,137,1,Summer,fire3
89.76507172,156.7366558,20.80773468,136,1,Summer,fire3
92.3286929,160.1463649,10.35058176,148,1,Summer,fire3
92.92259699,163.7721325,10.4161248,197,1,Summer,fire3
94.79262173,168.3890268,9.3540348,215,1,Summer,fire3
97.0470248,174.0290287,8.1149364,277,3,Summer,fire3
97.73190752,179.9590066,7.26172092,315,4,Summer,fire3
97.9711833,186.0528058,7.62809616,105,4,Summer,fire3
98.58717093,192.4409944,10.75168512,229,5,Summer,fire3
97.54422698,197.2747957,16.9600896,23,5,Summer,fire3
93.97939428,138.3242427,10.41422184,129,1,Summer,fire3
88.15492862,128.5132134,17.7457896,136,1,Summer,fire3
93.47370605,136.2568418,6.91436016,110,1,Summer,fire3
95.0641622,141.6515163,10.00052244,88,1,Summer,fire3
94.18088196,145.8886625,10.48757544,14,1,Summer,fire3
94.45492557,150.6207375,7.15713948,141,1,Summer,fire3
96.71905562,155.7787884,10.89836352,142,4,Summer,fire3
96.77063139,161.0854939,11.8908522,2,4,Summer,fire3
98.04347725,166.9959662,11.0945736,120,5,Summer,fire3
95.23646658,170.7285676,12.80113128,353,2,Summer,fire3
94.17432049,174.17033,11.44015452,83,2,Summer,fire3
95.11417248,178.8395825,11.66812848,112,2,Summer,fire3
95.53623146,183.8206206,10.62331164,355,2,Summer,fire3
95.51643626,187.9221319,9.1683468,78,2,Summer,fire3
95.10778316,190.9559822,8.94493008,68,2,Fall,fire3
94.20164282,193.7538785,17.858448,86,4,Fall,fire3
92.08537454,195.6627673,18.7306848,85,2,Fall,fire3
92.1354205,198.1830462,14.30868312,150,1,Fall,fire3
93.69399039,201.5158565,7.56585576,126,1,Fall,fire3
94.64268112,205.1569299,9.85772232,71,2,Fall,fire3
93.30120976,207.6979658,11.50164792,31,1,Fall,fire3
93.34544826,210.5753131,11.50743096,340,1,Fall,fire3
96.71446962,214.985469,15.62068908,43,5,Fall,fire3
96.41058533,218.7031221,16.0080552,330,5,Fall,fire3
93.70992786,221.0417593,18.65911788,322,4,Fall,fire3
96.79884214,224.8176166,11.48594868,151,4,Fall,fire3
96.85044426,228.5677692,9.8460036,331,4,Fall,fire3
96.57245979,232.2387145,6.60977064,358,2,Fall,fire3
96.62398717,236.1392181,10.4940324,61,4,Fall,fire3
97.38601274,240.2943441,15.06568212,78,5,Fall,fire3
94.87492447,143.212661,14.51643948,27,2,Fall,fire3
90.83391758,150.3261978,8.5849848,10,1,Fall,fire3
91.47805633,152.8487093,10.93143852,324,1,Fall,fire3
93.10356188,155.691868,8.9479746,329,1,Fall,fire3
93.01208161,157.9054467,14.608323,153,1,Fall,fire3
93.35194204,126.8800313,16.8081372,204,2,Fall,fire3
89.77122951,128.2197783,19.0947258,276,1,Fall,fire3
90.96718354,130.5823923,11.8897524,321,1,Fall,fire3
87.71722589,79.33194695,27.3388032,100,1,Fall,fire3
87.49047803,80.6591635,31.3112196,47,1,Fall,fire3
94.71690818,72.25813786,10.61432316,83,1,Summer,fire4
95.32403797,78.69215511,4.16313864,93,1,Summer,fire4
95.37515318,84.74872083,3.81327696,106,1,Summer,fire4
95.51052571,96.6537194,7.8004764,98,1,Summer,fire4
95.56170249,102.1376351,8.76427452,105,1,Summer,fire4
95.46506999,107.0549575,8.84495376,52,1,Summer,fire4
95.51623176,112.3276208,3.36962952,66,1,Summer,fire4
96.32865889,118.3656701,8.35265376,57,1,Summer,fire4
96.38010578,123.6561198,6.84293652,74,1,Summer,fire4
96.43156965,128.8464068,11.63437632,209,2,Summer,fire4
94.65370257,132.1040997,10.14324228,330,1,Summer,fire4
94.70459646,136.2271253,2.95669728,57,1,Summer,fire4
95.63936322,141.042355,9.41294592,97,2,Summer,fire4
95.26113039,145.2479228,10.80543492,136,2,Summer,fire4
94.16407047,148.8819802,13.19621508,246,2,Summer,fire4
94.47055579,153.2711503,5.18039712,17,1,Summer,fire4
95.16332682,158.1560801,2.28770712,268,1,Summer,fire4
95.60113161,163.2768516,6.20248248,271,1,Summer,fire4
96.38242816,168.7205801,5.00398236,300,1,Summer,fire4
96.54032355,124.6584213,5.5736856,140,1,Summer,fire4
96.59184031,130.8374777,7.99758612,357,2,Summer,fire4
96.64337409,136.9757841,5.73174504,198,1,Summer,fire4
96.69492488,142.9216316,8.24127732,135,2,Summer,fire4
96.74649268,148.9353975,7.24728672,120,2,Summer,fire4
97.01179329,154.9006684,7.41164472,118,2,Summer,fire4
97.06346571,160.6954663,5.48017488,39,2,Summer,fire4
97.07591166,166.0547473,5.37390396,212,2,Summer,fire4
96.53848872,171.1627073,8.448579,252,2,Summer,fire4
96.53470004,176.3694902,5.4931752,260,2,Summer,fire4
96.58621495,181.82856,2.546523144,123,1,Summer,fire4
96.63774687,187.4555915,6.66326628,133,2,Summer,fire4
96.6892958,192.4220684,13.68435132,130,5,Summer,fire4
94.5192602,195.8548869,11.94168276,126,2,Summer,fire4
93.11412257,199.230655,8.23135536,148,1,Summer,fire4
93.72017269,203.6043974,5.04870372,74,1,Summer,fire4
95.27751887,208.5351615,4.54861764,229,1,Summer,fire4
96.00112385,213.7869056,2.44317816,45,1,Summer,fire4
96.52851289,219.3514252,3.83389128,129,1,Summer,fire4
96.6909773,224.8519353,9.8034858,143,4,Summer,fire4
96.5120339,229.1375115,13.74924024,133,5,Summer,fire4
96.50766522,233.289797,9.84290292,159,3,Summer,fire4
96.41640066,237.4899517,7.07967828,260,2,Summer,fire4
96.46787652,242.0331022,5.4964404,302,2,Summer,fire4
97.48553106,247.2017334,6.31852092,115,3,Summer,fire4
98.06660147,252.6841053,6.56763696,122,4,Summer,fire4
98.11862213,258.0055762,5.87581128,57,4,Summer,fire4
98.17065998,263.2884971,5.25520224,112,4,Summer,fire4
98.222715,268.3360527,2.22022764,56,2,Summer,fire4
97.91555396,273.0907471,4.01320224,38,2,Summer,fire4
97.57998042,277.6369793,2.989911816,303,2,Summer,fire4
97.34398466,282.2111262,4.1276988,22,2,Summer,fire4
97.39576676,286.9974509,3.9021336,105,2,Summer,fire4
97.44756595,293.0038921,7.59861072,106,4,Summer,fire4
97.49938224,299.1154367,4.51540152,109,2,Summer,fire4
96.44109075,304.0317621,8.59892184,84,2,Summer,fire4
94.38961228,147.1441326,7.75852344,69,1,Summer,fire4
94.97219535,76.33473933,7.10502624,92,1,Summer,fire4
94.83736092,82.28170164,12.2310828,108,1,Summer,fire4
94.38405125,87.40885442,8.7775848,75,1,Summer,fire4
94.92368204,92.85514508,5.4058464,118,1,Summer,fire4
95.63147904,98.90771851,2.628815904,39,1,Summer,fire4
95.68269575,104.4442218,6.08550444,275,1,Summer,fire4
95.73392937,110.2409042,8.09434044,32,1,Summer,fire4
97.15696358,116.7659477,5.34295152,14,1,Summer,fire4
97.34927488,123.2266344,4.80213216,293,1,Summer,fire4
96.69065899,128.7103543,6.02003016,106,1,Summer,fire4
96.74222539,134.2721299,3.05605728,59,1,Summer,fire4
96.79380882,139.8785916,5.51573676,281,1,Summer,fire4
97.02433587,145.8857327,6.5174022,59,2,Summer,fire4
97.49903607,152.1559441,4.27927104,108,2,Summer,fire4
97.41116657,157.6849305,5.6184696,216,2,Summer,fire4
97.25102452,162.6510203,7.88943492,305,2,Summer,fire4
97.30277592,167.9844948,7.74660744,67,2,Summer,fire4
97.35454441,173.1735721,8.744508,109,4,Summer,fire4
95.29754178,176.590196,9.28692864,141,2,Summer,fire4
93.09990778,179.4975848,12.77385624,242,1,Summer,fire4
93.33178905,183.1774651,8.1072216,78,1,Summer,fire4
93.6878406,187.0059183,10.3828518,231,1,Summer,fire4
94.19242651,190.7931865,9.8757252,234,1,Summer,fire4
94.75593158,194.7322525,6.85547064,278,1,Summer,fire4
95.68598377,199.2074476,10.03164696,292,2,Summer,fire4
95.92748626,203.8374426,9.99752184,342,2,Summer,fire4
95.9788007,208.4410873,7.6337496,67,2,Summer,fire4
95.82475069,179.105854,6.52368096,103,1,Summer,fire4
95.49180537,128.6599261,3.80788092,291,1,Summer,fire4
94.19048189,120.1175178,11.51159472,332,1,Summer,fire4
94.24122285,125.0387048,10.6390134,68,1,Summer,fire4
95.06275999,130.2715591,7.35516144,55,1,Summer,fire4
95.52827486,135.625447,2.22760836,81,1,Summer,fire4
95.84983485,140.2905139,8.42058108,130,1,Fall,fire4
94.51306184,143.6980965,16.19504424,105,2,Fall,fire4
91.87084783,148.3779066,12.727917,100,1,Fall,fire4
92.9544401,151.782765,10.967265,151,1,Fall,fire4
91.52589212,153.1630208,16.75662228,62,1,Fall,fire4
91.27906282,154.53769,10.78756812,344,1,Fall,fire4
93.51989481,159.066965,8.27798616,114,1,Fall,fire4
94.92719864,162.5848826,5.57714772,114,1,Fall,fire4
94.64677659,164.8832359,4.25222856,64,1,Fall,fire4
94.54505971,167.297477,8.48801736,105,1,Fall,fire4
91.01792412,169.1009664,11.82691188,91,1,Fall,fire4
90.66474251,123.6084999,12.75626592,26,1,Fall,fire4
93.04652363,70.75465828,20.6704836,234,1,Summer,fire4
94.10596341,88.647437,12.0679524,107,1,Summer,fire4
91.92084276,86.05260418,19.15226172,278,1,Summer,fire4
94.22806597,99.81704607,8.46014544,254,1,Summer,fire4
94.98039652,105.3188397,5.80247856,297,1,Summer,fire4
95.32735253,110.935707,6.41222244,41,1,Summer,fire4
95.37846884,116.4571827,1.45641312,81,1,Summer,fire4
95.42960202,90.99173457,6.28844256,89,1,Summer,fire4
94.91326533,65.92197851,14.44380984,127,1,Summer,fire4
91.50457421,68.77825503,29.8289268,125,1,Summer,fire4
93.09868967,71.55651607,17.6779404,142,1,Summer,fire4
95.24931025,89.95192,9.10434168,102,1,Summer,fire4
95.30040079,96.60593764,5.43266316,86,1,Summer,fire4
95.35150819,102.7815966,2.862142308,115,1,Summer,fire4
95.40263247,108.5005978,9.117558,104,1,Summer,fire4
94.95909617,113.3355884,11.06345736,117,1,Summer,fire4
94.69440586,118.1142564,12.98847816,273,1,Summer,fire4
94.89664992,123.2043996,9.59295204,65,1,Summer,fire4
95.96226916,129.5525734,2.319558264,76,1,Summer,fire4
96.01359508,135.7481115,7.39437228,78,1,Summer,fire4
95.86429531,141.1822961,10.9029852,118,2,Summer,fire4
94.78190411,145.5726882,10.42637292,70,1,Summer,fire4
94.83284034,150.1554735,2.962363176,113,1,Summer,fire4
94.92508676,155.2532938,8.10382644,61,1,Summer,fire4
94.97607026,160.4254302,8.0595018,246,1,Summer,fire4
96.27993059,166.2446747,10.66803696,275,2,Summer,fire4
97.14878672,172.6428591,8.47508616,125,3,Summer,fire4
97.77824914,179.1740311,4.12903512,163,2,Summer,fire4
97.32010926,184.6135376,7.6609836,144,3,Summer,fire4
96.79675898,189.8071387,13.0551876,154,4,Summer,fire4
96.84836041,195.205116,11.62660284,224,4,Summer,fire4
96.89997888,200.7939136,8.99433936,226,3,Summer,fire4
96.95161438,206.3702206,10.99815372,323,4,Summer,fire4
97.00326694,212.0213801,2.04999516,28,1,Summer,fire4
97.05493655,217.6800848,1.955788056,135,1,Summer,fire4
97.10662321,222.9550852,3.22501212,115,2,Summer,fire4
97.15832694,228.2938854,5.41556064,66,2,Summer,fire4
97.21004774,233.5535131,2.94498828,110,2,Summer,fire4
97.16481845,238.7080585,5.7471444,74,2,Summer,fire4
96.36330968,243.3712367,7.12599192,79,2,Summer,fire4
95.1073883,247.4962182,6.93428724,49,1,Summer,fire4
95.15843198,251.6468103,4.32308196,61,1,Summer,fire4
95.20949251,256.140711,5.69606148,64,1,Summer,fire4
95.26056991,260.9032375,4.47673788,120,1,Summer,fire4
95.35578804,266.0334194,5.70059496,158,1,Summer,fire4
95.40691373,270.8606393,9.758952,24,2,Summer,fire4
95.4580563,275.8340241,4.28163948,25,1,Summer,fire4
95.50921576,281.840059,2.2917762,124,1,Summer,fire4
95.94080942,288.3518725,1.5462729,125,1,Summer,fire4
96.46384792,295.053412,1.87440444,142,1,Summer,fire4
96.51533944,301.5313859,3.066940584,161,1,Summer,fire4
96.56684796,307.4714214,8.679456,35,3,Summer,fire4
96.61837348,313.6331986,10.7001576,225,4,Summer,fire4
97.2978943,319.7272697,7.13992788,254,3,Summer,fire4
97.54725801,325.9695075,2.977373664,122,2,Summer,fire4
97.59910722,332.095732,2.4507054,140,2,Summer,fire4
97.65097354,337.5174336,4.88926872,119,2,Summer,fire4
97.38727317,342.6768015,4.62952764,119,2,Summer,fire4
97.30653827,249.8081883,6.2896788,128,2,Summer,fire4
96.78812754,254.3268618,10.8483444,109,4,Summer,fire4
96.07529714,258.6018826,5.6372562,120,2,Summer,fire4
95.80900074,263.0045925,2.681936064,123,1,Summer,fire4
95.86027606,267.3960033,9.7062174,282,2,Summer,fire4
95.91156831,271.5973761,2.7896544,70,1,Summer,fire4
96.39786326,276.3921507,6.41479428,89,2,Summer,fire4
96.74062198,281.3411154,2.24577792,25,1,Summer,fire4
97.92711656,286.7872545,3.21914088,341,2,Summer,fire4
98.28328969,292.3677868,3.33459792,86,2,Summer,fire4
98.42215241,297.9196328,5.27909724,128,4,Summer,fire4
97.81952507,302.6115292,2.255239332,110,2,Summer,fire4
97.58238623,156.1216,5.37080976,53,2,Summer,fire4
97.3331442,109.7711196,10.30201992,91,2,Summer,fire4
92.35374462,109.0361586,11.53065168,208,1,Summer,fire4
94.15217664,115.1342965,9.68338404,271,1,Summer,fire4
95.07065247,121.9262646,4.75431408,115,1,Summer,fire4
95.73993743,128.8585882,2.07631872,123,1,Summer,fire4
95.79118995,135.0170897,8.8754364,148,1,Summer,fire4
95.22686803,140.4585139,5.2973352,219,1,Summer,fire4
95.27795116,146.2326487,4.72333068,288,1,Summer,fire4
96.06999248,152.8747704,7.1294724,35,1,Summer,fire4
97.11059465,160.6223507,6.09491232,20,2,Summer,fire4
97.1622997,167.5322152,9.0307548,63,3,Summer,fire4
96.27571013,172.6221233,6.46281144,67,2,Summer,fire4
96.32713954,178.2996867,4.79896416,78,1,Summer,fire4
96.37858592,132.6028664,6.2596386,122,1,Summer,fire4
96.43004929,112.5626745,8.40718188,138,1,Summer,fire4
93.0399667,93.5088969,16.8597036,138,1,Summer,fire4
94.21647851,108.2140051,10.64412468,219,1,Summer,fire4
94.26722806,112.8993113,11.95591356,274,1,Summer,fire4
94.66238633,117.9951142,9.80594172,313,1,Summer,fire4
96.164235,124.0901349,2.78490564,104,1,Summer,fire4
96.95440954,130.7783026,1.9591884,232,1,Summer,fire4
97.00606301,137.0155356,1.34770716,19,1,Summer,fire4
97.05773354,143.1169239,3.47417496,125,1,Summer,fire4
96.66605694,148.4553788,7.32830148,125,2,Summer,fire4
95.94773131,153.1499531,9.07653024,134,2,Summer,fire4
94.81959888,157.3258209,12.70683504,137,2,Summer,fire4
93.7466202,160.6795611,1.456969608,260,1,Summer,fire4
92.77465429,163.5163068,9.89237412,87,1,Summer,fire4
92.82492782,166.3740833,13.09986756,331,1,Summer,fire4
93.07779266,170.1076043,3.61398312,350,1,Summer,fire4
93.40301177,174.0890258,7.17330672,140,1,Summer,fire4
93.06671351,177.0584583,13.60280016,146,1,Summer,fire4
92.56250856,179.5872,6.9797376,356,1,Summer,fire4
92.62002067,182.785454,4.13398188,104,1,Summer,fire4
93.1005093,186.5337412,3.06919728,356,1,Summer,fire4
94.67818352,190.9214134,10.7423208,82,2,Summer,fire4
95.19521403,195.4073239,10.35821556,113,2,Summer,fire4
92.67252081,151.9379363,16.97573772,360,2,Summer,fire4
92.40909864,129.3019214,15.6593052,79,1,Summer,fire4
92.77066314,83.35769488,16.5567294,43,1,Fall,fire4
94.34125518,84.72330082,10.75461012,331,1,Fall,fire4
94.59076269,42.14229885,17.1497052,121,1,Spring,fire4
91.75393481,47.30948644,21.4113906,16,1,Summer,fire4
94.93124975,63.98108144,9.56646792,59,1,Summer,fire4
94.53598677,67.3860314,11.281176,94,1,Summer,fire4
94.5868418,71.52409925,10.44214092,67,1,Summer,fire4
94.63966178,76.00104504,10.89230472,39,1,Summer,fire4
93.95253376,79.79811348,13.7005344,95,1,Summer,fire4
94.05123016,84.0460916,11.70362628,112,1,Summer,fire4
94.10192515,88.10540368,12.78300744,70,1,Summer,fire4
94.15263688,92.07272243,12.512484,99,1,Summer,fire4
94.20336535,95.98859094,13.2001596,98,1,Summer,fire4
94.25411057,100.6990421,11.52332532,59,1,Summer,fire4
94.30487254,105.7583581,12.2186268,87,1,Summer,fire4
93.93391893,110.0802125,17.3604852,116,2,Summer,fire4
94.88488035,115.5521335,11.9226672,116,1,Summer,fire4
95.54207683,121.1337256,11.63234304,163,2,Summer,fire4
90.58263575,97.32875896,24.92483544,289,1,Summer,fire4
90.63218558,100.3779413,19.105848,44,1,Summer,fire4
89.28292639,105.2015259,19.21359456,132,1,Summer,fire4
88.67049606,84.00694782,22.04996904,85,1,Summer,fire4
90.20163203,87.61324633,18.9994536,144,1,Summer,fire4
93.80145672,92.89653155,8.78129136,151,1,Summer,fire4
93.60783812,97.18711253,16.4902572,266,1,Summer,fire4
93.65838673,101.7097437,11.11883256,322,1,Summer,fire4
94.49761562,106.5482641,11.65572504,83,1,Summer,fire4
96.00704692,112.1805323,8.00592948,93,1,Summer,fire4
94.38292969,116.1665322,13.45628988,106,1,Summer,fire4
94.67867235,81.14731441,11.1200112,57,1,Summer,fire4
96.46472255,88.1955884,12.3552648,74,1,Summer,fire4
96.51621435,85.79984487,12.8657016,209,1,Summer,fire4
96.2440594,92.12486845,12.4084944,330,1,Summer,fire4
96.29547835,98.6657551,10.60436628,57,1,Summer,fire4
96.69816065,105.3994225,11.48440176,97,2,Summer,fire4
96.74972952,111.9531269,11.05906284,136,2,Summer,fire4
96.80131543,118.2361647,12.89769768,246,3,Summer,fire4
96.85291836,124.8060995,10.01082456,17,2,Summer,fire4
96.10849917,130.2587587,14.1043572,268,3,Summer,fire4
96.55789485,136.4145455,11.130876,271,2,Summer,fire4
97.17178465,142.5958371,9.81373428,300,2,Summer,fire4
97.266897,148.8655356,6.18472584,140,2,Summer,fire4
97.90097571,155.4638297,10.48755744,357,4,Summer,fire4
